,Unnamed: 0,Emotion,Sentence
3504,734,Other,hàng cổ rồi anh ơi
3505,1887,Surprise,a cũng ở trong đây à
3506,1062,Disgust,đổi cả cuộc_đời giống người tàn_tật để được cái video này .
3507,1845,Enjoyment,yêu quá hoá điên 藍
3508,1313,Disgust,"per tao đã khuyên mày rồi mà không nghe , làm màu chi mà tặng hộp quà cho bự để người ta dọn cực_khổ đến_nỗi đăng lên mxh kìa "
3509,170,Disgust,"chọn thằng nào không quan_trọng , vì đằng nào cũng không có thằng nào nó thích em đâu mà ảo_tưởng = ) )"
3510,1210,Enjoyment,buổi tối vui_vẻ và ấm_áp nhé đại kỷ_nguyên ! tương_tác cho hằng khỏi trôi bài nhé !
3511,1603,Enjoyment,tụi nhỏ dễ_thương quá
3512,1221,Enjoyment,vậy mình xin chúc đk n năm tới không còn cô_đơn nữa nha kkkkklk
3513,1221,Disgust,toàn mấy con bán hàng online đăng để cau view thôi phạt nặng vào
3514,1392,Sadness,ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày_mai thôi chg được gặp thầy_cô bb lũ chúng_tôi khép cánh cửa ấy lại nhìn lại toàn_bộ khung_cảnh ôi thân_thương biết_mấy cảnh_vật quen_thuộc sẽ không được trông thấy nữa
3515,1502,Disgust,nhỏ mà mất_nết
3516,1073,Disgust,200 triệu này lấy từ nguồn ngân_sách nào để bồi_thường ? hay cứ lấy từ từng đồng_tiền thuế của người_dân để sửa_sai lầm cho 1 cá_nhân hay một đơn_vị tư_pháp ?
3517,1412,Disgust,thằng này bị điên chuẩn mẹ rồi
3518,605,Sadness,đúng là nói thì dễ hành_động không bao_giờ làm được ) ) )
3519,839,Other,nhà_nước pháp_luật việt_nam lên_tiếng hộ em nó cái
3520,74,Other,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa_chọn mà . đấy là cách tốt nhất cho người hám tiền như mày
3521,1768,Enjoyment,nghe_nói 2020 hơn 4tr đàn_ông sẽ ế vợ . mình chỉ việc chờ thêm 1 năm nữa thôi là đăng tin tuyển chồng 
3522,1097,Enjoyment,đại_học vui lắm cậu : ) ) weeee
3523,833,Disgust,"chú em còn non quá , kêu thu_ngân đánh thêm phần_phụ thu_dọn vệ_sinh 200k , không đưa thì kêu bảo_vệ không cho lấy xe , đó quy_định hầu_hết các quán karaok , trường_hợp phụ_thu là mang đồ_ăn ngoài vào , ói trong phòng , và đỗ bia nước_ngọt , xả rát kiểu như trong video"
3524,837,Enjoyment,k cần biết nội_dung ... nhìn mặt con_bé thoy muốn cưới về cho con trai mình ngay rồi 
3525,1068,Enjoyment,ngày bé nấu hoài không chín . tức rủ mấy đứa ra đốt cả đống rơm nhà hàng_xóm
3526,1057,Sadness,"crush đi nhậu rồi say , rồi bị_thịt ... hic hic"
3527,1842,Disgust,"trong tất_cả các con , con mèo là mất_dạy nhất …"
3528,264,Disgust,"cây hoa sữa thì nói cây hoa sữa đi , tình_yêu tình_báo gì ra ngửi mùi chắc mất mẹ tình_yêu luôn"
3529,1370,Enjoyment,thương thương con = ) ) yêu ghê cơ ý cái mẹt hờn_dỗi
3530,1049,Disgust,"cái thế_giới loạn hết rồi , loạn thật rồi , trả tao cái đĩa_bay"
3531,570,Enjoyment,quê ở huyện kế bên mà chưa 1 lần đi = ) ) ) )
3532,1802,Enjoyment,hãy cười thật tươi để cho cuộc_sống của bạn trở_nên thật tuyệt_vời 
3533,204,Enjoyment,tuyển ngay về làm nghiên_cứu_viên cao_cấp cho các hãng khoá : d
3534,763,Other,"tao cứ nhìn xong nghĩ , tay nào cầm bút là tay_phải ,"
3535,366,Other,"nó sẽ ra cái ốp , lo gì thiếu đồ_chơi"
3536,1388,Disgust,"ờ đúng rồi , có_thể chỉ là đang lợi_dụng mày viết content free xong thích là sửa thôi hihi"
3537,883,Enjoyment,con_bé cưng gì đâu . vk ơi anh muốn có cục bảo_bối như_vậy per
3538,1504,Enjoyment,cưng quá_trời luôn
3539,1149,Disgust,a triệu mua quả_báo thì quá rẻ_mạt  tiếc là luật có vậy 
3540,1590,Enjoyment,cực_kì bản_lĩnh lẫn liều_lĩnh
3541,109,Enjoyment,aeon tâm_lý thế : ) ) mày . n vào mua que kem tránh nóng
3542,625,Disgust,người ta đỗ dưới lòng_đường chứ đỗ vào nhà chị đâu mà van hoá gì . chủ thớt mới là người ấu_trĩ lạc_hậu nhé
3543,292,Enjoyment,chị lỡ mất 1 nhịp tim vì cưng đấy ❤️❤️❤️
3544,1257,Enjoyment,: ) ) đéo hiểu sao mấy phim_truyền_hình của ấn xl vãi mà phim như_thế_nào thì lại qá hay
3545,1575,Sadness,per chán quá
3546,576,Sadness,nghe thấm câu vàng_trắng nhưng thực_tế là trắng_tay thôi nghe mà buồn
3547,911,Other,thoa kem chống nắng như người ...
3548,1815,Surprise,per đấy móng tay dài nhất thế_giới đấy
3549,488,Other,đằng nào mà chẳng thịt chẳng_qua sớm hay muộn thôi
3550,110,Other,trên thì một kiểu dưới thì kiểu khác
3551,1162,Sadness,"nhạc buồn quá . bài này là bài "" chia_tay trong chiều hoàng_hôn nắng úa màu "" - justin bieber cho bạn nào chưa biết nhé . : ' ("
3552,676,Enjoyment,per đây . cô gái bán hàng thú_vị đây . phải xem cho hết
3553,1216,Sadness,dẫu hiên_ngang giữa đất_trời gặp con vợ đểu thì đời cũng xong
3554,1508,Enjoyment,"cmt buồn_cười vll , nhớ mình cừng có kinh_nghiệm chạy ngỗng : ) ) )"
3555,628,Other,"lớn lên rồi ta sẽ tự hiểu .. "" tại_sao ngày đó cha_mẹ thế_này thế kia với ta "" ..."
3556,524,Other,hình_như câu này quen_quen ý le tuyet nguyen nhỉ
3557,1837,Anger,nó ăn cà_rốt chứ nó ăn cái gì mà liếc quễ mều mặp 
3558,1685,Enjoyment,quả này cũng chất lắm
3559,81,Fear,hồi bé bị ngỗng dí hoài = ) ) sợ vãi
3560,660,Sadness,tao ngồi tao khóc 1 buổi ☹️
3561,355,Enjoyment,crush của tao đi làm rồi . hihee . sáng_mai mới về cơ 藍藍
3562,1316,Sadness,khoảnh_khắc mày nhận ra mày còn đéo bằng 1 thằg nhóc còn trong bụng mẹ : ( (
3563,1,Other,chúng_mày cứ ra phim boom tấn cho nhiều vào
3564,463,Sadness,cao quá cũng khổ chứ sung_sướng đéo gì 
3565,1883,Disgust,ý_thức quá kém .
3566,39,Disgust,bẩn bựa vlon 
3567,1056,Disgust,một con cá_chép đang bơi trong hồ mà đã tính_chuyện đánh_bại những con rồng vẫy_vùng 5 châu !
3568,1758,Enjoyment,ai cũng nói tao đẹp troai . hiền_lành nhưng chưa biết lúc tao lên_cơn 
3569,1000,Disgust,điên
3570,1766,Sadness,chủ_tịch đi nặn mụn ở tai và cái kết khóc thét
3571,1022,Other,hành_vi của người bố có phần_nào ảnh_hưởng đến đứa con . cô bé cười . không phải vì cô bé mạnh_mẽ . mà là cô bé đã bất_cần
3572,1507,Sadness,xem phát khóc mẹ luôn 
3573,868,Enjoyment,per nhìn nó gớm những vẫn khoái coi . thú_vui biến_thái dễ_sợ
3574,1538,Sadness,mèo nhà tao gửi 10 ngày về ăn tết lên nó thành mèo hàng_xóm này ( nhà hàng_xóm bán cá ) : ( (
3575,936,Other,"còn những người bình_thường rất dữ , thật_ra họ hiền lắm , nội_tâm lắm"
3576,942,Other,giống như thổi khí vào bong_bóng đến một lúc_nào đó thì nó phát_nổ
3577,400,Enjoyment,ha_ha ....
3578,0,Fear,nhìn giống mấy đặc_vụ của cia . sợ thế : ) )
3579,1098,Other,tao đang thă ́ c mă ́ c ta ̣ i sao thă ̀ người da đen no ́ quen được con nho ̉ da tră ́ người ngon va ̃ i thê ́ nhy ̃ . 
3580,279,Fear,thế_giới giờ đáng sợ quá rồi  tâm phải tịnh không là tiêu nha mấy ông 
3581,181,Disgust,"vietcombank phục_vụ tệ , phí cao , mang mác nhà_nước nên vậy ."
3582,1872,Surprise,bất_ngờ vãi = ) )
3583,531,Sadness,bữa cơm trưa nay tăm_tối như cái ava của tao vầy : ( ( ( ( ( (
3584,1380,Disgust,hội những con pug láo lếuuuuuu
3585,252,Anger,dè nghị khởi_tố luôn những người biết mà che dấu
3586,615,Other,per mày đang nghĩ đến ai
3587,623,Sadness,bà_già đau_khổ
3588,825,Sadness,"không phù_hợp thổ_nhưỡng , khí_hậu . vậy_mà vẫn tung_hô , dải ngân để làm khổ dân . quả bóng trách_nhiệm chẳng thuộc về ai cả . "
3589,1547,Disgust,đúng là cái thứ vô_học
3590,715,Sadness,nhiều lúc em di từ_từ chưa kịp đỗ đã có n ra bảo không được đỗ ở đây chán qúa
3591,1055,Enjoyment,chỉ cần thích cái là muốn rụng tim
3592,1341,Sadness,vui_tính tí cũng khó cơ
3593,1558,Sadness,chỉ còn lại tro tàn
3594,904,Disgust,lỗi tại thằng quay_phim . cắt không đúng lúc
3595,1219,Enjoyment,kkk ... bếp dầu một thời ta hay nấu đây nè
3596,14,Fear,đag đi học mà gặp cảnh này : ) ) chắc chạy về cúp học luôn
3597,1422,Anger,anh con_mẹ mày : ) ) )
3598,1881,Surprise,ngạc_nhiên đấy
3599,698,Other,xã_hội giờ càng ít nói như tao thì càng ngoan hiền
3600,521,Other,nhìn mặt con_bé kiểu . ơ cái gì vậy
3601,1002,Disgust,hư_cấu 
3602,1386,Enjoyment,bộ phim ấn_độ duy_nhất xem được lol
3603,146,Other,vậy mới biến thành người nhện được
3604,1667,Enjoyment,per đã hiểu sao hè năm_ngoái có quả lịch học vãi chưa = ) )
3605,1860,Enjoyment,rõ_ràng vẫn là một người mà cắt tóc xong nhìn đáng yêu vãi : v
3606,268,Disgust,đm lúc tao học đến chương đó nguyên tiết bà_cô toàn chia_sẻ kinh_nghiệm chuyện tới tháng  đéo thú_vị được như vầy : vv
3607,166,Other,vật_chất quyết_định ý_thức
3608,1149,Enjoyment,per đã hiểu tại_sao thằng bạn mình đam_mê gym .. thì ra đây là nơi nó được sống thật với giới_tính của mình .. 藍藍藍
3609,799,Enjoyment,họ vui là được rồi : ) ) )
3610,1531,Enjoyment,đáng yêu phết nhể
3611,639,Sadness,có móng tay dài cũng khổ
3612,412,Sadness,"cậu ấy tán tôi , tôi từ_chối . thế_là từ đó chúng_tôi đéo làm_bạn được nữa ! ! !"
3613,1721,Enjoyment,per nhìn đẹp thiệt mày
3614,548,Sadness,mùa mưa đến sớm rồi huhu
3615,1938,Disgust,có mà đầy người như_vậy ý ... ăn vô máu họ rồi
3616,320,Other,tình_hình này tháng sau cũng đi tập gym mất
3617,842,Other,nhiều khi chỉ ước gì mấy đứa bá dơ này có_thể chết thay cho chị nữ_sinh giao gà thì hay biết_mấy ...
3618,1723,Disgust,bởi_vậy không nên bình_luận trên facebook làm gì . nhìu đứa nó nhây cãi_lộn mệt người .
3619,1568,Sadness,giờ anh gù lấy đâu ra chỗ ở : ' (
3620,264,Other,"chúc mày mau khỏi nhá , team thích ăn thịt gà như tao ? ?"
3621,1475,Sadness,tiếc là 23 cái xuân rồi chưa gặp được em . có ai giống tôi không
3622,1471,Sadness,gặp được em nhưng sẽ chỉ quan_tâm và bảo_vệ em từ xa
3623,1292,Enjoyment,bộ phim việt lần đầu xem thấy hay cảnh quay đẹp ! !
3624,1385,Sadness,"ngày chia_tay , chúng_tôi đã ôm nhau khóc"
3625,127,Enjoyment,thật đúng_đắn khi đã follow page này !
3626,326,Disgust,đm mẹ bạn thân
3627,27,Disgust,chưa nhớ vụ công_viên_nước hồ tây à : ) ) mấy con chó đực nứng dái
3628,524,Anger,"đọc bình_luận không thấy ai khen cute dễ_thương đáng yêu này_nọ nữa nhỉ : ) ) ) ) ) một ngày đẹp trời bạn ra ngõ đứng hít không_khí , con mèo sẽ kệ mẹ bạn , con chó vẫn sẽ đi đái bậy , nhưng con một lằn này thì đéo , nó phi con_mẹ nó ra dí chạy như một con điên"
3629,1132,Sadness,21 năm chưa crush ai thì có gọi là ế thâm niêm không hả các bác
3630,1843,Other,ơ thế chưa ai dẫn ngài trump đi ăn bún đậu mắm_tôm hả ?
3631,385,Fear,trích mà như_vầy rồi . sao dám coi phim đây 
3632,1324,Sadness,cô ấy hết thương tao rồi
3633,939,Sadness,"dăm_ba cái thể_hiện tình_cảm này ngày_xưa tao đầy , nhưng từ ngày cưới xong đi qua đường chắc chồng tao rơi mất não nên chưa thấy lặp lại bao_giờ . "
3634,1740,Surprise,wow không thê tin được bô mong tay day thât kinh
3635,142,Other,"nhìn này thần_sắc thế kia thì đeo sao đâu , yên_tâm đi không được hốc hôm_nay thì hôm sau hốc lo cái đéo gì chứ"
3636,705,Disgust,có cái lol chuột nó sợ
3637,1495,Disgust,có đến hàng trăm_năm sau đi_nữa thì trẻ trâu vẫn luôn tồn_tại theo thời_gian 
3638,1192,Enjoyment,đụ_mẹ cười ỉa ? ? ? ? ? ? ? ?
3639,1526,Sadness,xem xong thấy buồn quá
3640,1281,Disgust,diễn vãi
3641,122,Fear,"bị ngỗng mổ sợ vãi _ chưởng , hồi bé tao đã không sang nhà b tao cả tuần trời vì nhà nó mới nuôi ngỗng mà bình_thường tao toàn ăn chùa cơm nhà nó thiếu_điều làm con_nuôi nhà nó nữa thôi : ) ) ) nhắc lại mới thấy sợ vãi"
3642,593,Anger,cho chết
3643,1956,Surprise,per sao chủ_đề gái mê tiền dạo này hot nhỉ : ) ) )
3644,149,Enjoyment,"ra đi là lựa_chọn đúng , ở lại incheon để gánh team làm gì cho mệt ra lại bị tiếng xấu ."
3645,59,Fear,người trái_đất thật đáng sợ mà - _ -
3646,208,Enjoyment,"per tải thử cái này cho cún đi chị , hay phết này"
3647,437,Anger,phải cho chúng_nó vào tù hết 1 lượt cho chúng_nó ăn chính thực_phẩm chúng_nó bán đi cho nó nhớ
3648,137,Fear,trông rợn vãi : ) )
3649,108,Other,"rồi , chợt mình tỉnh_giấc : ) mơ đủ rồi đó"
3650,172,Disgust,thấy chưa ... ổng lấy váy cưới của vợ kìa . t nói đâu có sai . : v
3651,179,Fear,vãi_linh_hồn .
3652,308,Fear,per hồi nhỏ chuyên_gia đi ngang nhà hàng_xóm là bị nguyên bầy ngỗng nó dí nó rượt chạy khóc la um xùm .. giờ còn ám_ảnh 
3653,1155,Sadness,chủ thớt sấp_mặt rồi
3654,297,Fear,thế_giới này thật đáng sợ ai chả đĩa_bay cho tao về hành_tinh tao đi
3655,359,Other,per nhịn ăn để đi
3656,630,Enjoyment,mình còn để ảnh bạn ấy trong thẻ học_sinh xong bị thấy cơ
3657,311,Disgust,thằng lồn nào chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra
3658,113,Disgust,bộ cứ thân là ở với nhau đuợc à ? ? sai_lầm vãi
3659,406,Anger,nói_tóm_lại mau axít đậm_đặc bỏ vào thùng nhựa để kế bên cho nó thấy chắc là ổn nhớ đừng làm chuyện dại nhá
3660,1555,Sadness,thôi xong . chia buồn cùng quý_quốc
3661,1716,Other,nhà tạp_hoá đấy hả ... : ) ) ) )
3662,843,Enjoyment,"đúng vô_cùng , không cần biết làm mệt việc nhiều lương thấp ra sao , làm ở 1 nơi đồng_nghiệp như những ngừoi chị trong gia_đình , đi làm mà cảm_giác thoải_mái vui_vẻ như ở nhà . nơi có_thể ở 9 tiếng 1 ngày"
3663,44,Fear,nó bể 1 phát lúng tới cổ dume tởn tới già
3664,351,Fear,per coi phim này chắc chết luôn trong rạp 
3665,565,Other,sống chậm lại và yêu_thương nhiều hơn các bạn ạ
3666,368,Enjoyment,đi chơi lụm được tờ 2k rách mua băng keo 5k dán lại tờ 2k 樂
3667,235,Fear,tao coi tao sợ nó lọt quá bây
3668,484,Anger,uổng_phí công_sức bao người !
3669,155,Fear,tao sợ ma nên không dám coi lun
3670,1840,Disgust,"ủi ui , mời người ta đến nhà_ăn tiệc , lại đãi mỗi càrôt là thế_nào , lần sau bà mời tiệc thì mày tự biết rồi đấy"
3671,1810,Surprise,per ý_nghĩa giống phim không ? ? ?
3672,344,Other,cuộc_đời bạn đáng_giá bao_nhiêu tiền
3673,857,Disgust,nhìn bên dưới cầu bẩn đéo chịu được . lỡ té xuống_nước thì tha_hồ mà tắm và hưởng_thụ sự trong_sạch đến mắc ói của nước và rác_thải .
3674,784,Enjoyment,"thường thì người thuận tay_trái sẽ bị bệnh này : v , riêng tao thuận vả 2 tay nên chả sao"
3675,5,Disgust,cố tỏ ra nguy_hiểm vãi 
3676,209,Fear,"ôi dume giật nảy mình , tí thì rơi điện_thoại"
3677,1227,Enjoyment,tụt quần nó ra cho nó chén : ) ) )
