,index,comment,n_star,date_time,label
1277,1277,Mua được 3 tháng . Máy im như mới . Pin còn 99 . Mọi tác_vụ đều ok . ! Camera chụp ảnh quá tuyệt ! Game mượt khỏi chê ! Quyết_định đúng khi mua ! ! !,5,1/7/2019,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1278,1278,"mẫu này đẹp , mỏng , sài hơi bị chất nhé / đặc_biệt là cây_bút , được tích_hợp những tính_năng mới , rất hữu_ích cho công_việc và cuộc_sống nhé . vì sAO TÔI CHỌN MÁY NÀY VÌ T THÍCH NÓ i love samsung",5,29/08/2019,{FEATURES#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1279,1279,Vân tay quá tệ . Màn hinh tự thoát ra khi xem youtube.khe sim lúc ăn lúc ko.chán,1,21/09/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};
1280,1280,"Máy vừa lên Andoird 10 , camera đẹp , vân tay và khuôn_mặt nhanh , chip Media_Tek_Hello P70 quá mạnh , sạc nhanh voice quá nhanh , Mình rất thích .",5,3 tuần trước,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
1281,1281,Máy rất tốt sạc nhanh nên ko lo về pin và như cầu giải_trí nhẹ nên máy hoạt_động rất mượt và OK nếu có dịp sẽ ghé TGDD nữa ạ !,5,3 tuần trước,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1282,1282,Sp rất tuyệt_vời chơi game lướt web tât cả đều mượt . Chụp hình đẹp màu rất bắt_mắt,5,9/8/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
1283,1283,Mới mua 6 Tháng_Mà_Nút_Âm Lượng_Bị_Kẹt_Cả 2 Nút_Giảm_Âm_Tăng Âm_Lượng Đánh_Giá thấp cho Oppo,1,23/06/2020,{DESIGN#Negative};{SER&ACC#Negative};
1284,1284,Nói_chung máy khá ổn so với tầm giá . Mình chỉ chơi game ít chụp hình đánh_giá sơ cả 2 điều ổn . Kg nóng máy chơi game mượt_mà . Thích màn cong Mn tranh_thủ mua khi giảm_giá . Ai đợi giảm xuống 6-7 tr thì chắc hơi khó rồi,4,10/5/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
1285,1285,"Máy pin cực trâu . Mk chơi pubg gần 2h mà máy ko nóng chỉ ấm ấm thôi . Ai chơi game nên xúc e này , rẻ mà chất .",5,12/4/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
1286,1286,"Điện_thoại chậm như con rùa bò , không tương_thích với ứng_dụng Google và My_Viettel .",1,21/03/2020,{PERFORMANCE#Negative};
1287,1287,"Máy mua về dùng chưa được 1 tháng đã bị giật , đơ , lag , dù mình đã đóng hết các ứng_dụng chạy ngầm , đúng là máy tàu chỉ có vậy thôi",1,29/05/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};
1288,1288,"Mua được gần 2 tháng lúc đầu sài tốt nhưng vừa cập_nhật lại thì wifi thì yếu , sim Viettel 4G không lên được , pin hao nhanh , và bị nóng , loa thì bị tụt âm_lượng , vô Facebook Youtube game thì đôi_lúc bị ra ngoài , thật đáng thất_vọng .",3,1/1/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
1289,1289,"vừa mua sáng nay , cảm_nhận ban_đầu rất tốt , mát và mượt . đc chị nhân_viên tư_vấn rất nhiệt_tình . cảm_ơn điện_máy xanh ạ",5,28/05/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1290,1290,Vừa sử_dụng ít hôm mình thấy thế_này . - Pin dung_lượng khá nhưng nếu bạn nào kết_nối tai nghe và đồng_hồ qua blut mà k dùng thì pin vẫn tụt khá nhanh . - Về lỗ sạt thì cắm vào cảm_giác nó khá lỏng - cảm_biến vân tay thì nhận_dạng không đc mượt cho lắm,3,10/2/2020,{FEATURES#Negative};{BATTERY#Neutral};{DESIGN#Negative};
1291,1291,Mới mua được hôm tôi cảm_thấy cx rất tốt ạ.chơi game cx mượt nhưng tôi cảm_thấy sự phục_vụ của nhân_viên TGDD rất tốt,5,30/07/2019,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1292,1292,"Mọi thứ Tạm ổn trong tầm giá , con chip 665 chạy trình_duyệt không được mượt như quảng_cáo .",2,15/06/2020,{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Neutral};
1293,1293,"So với tầm trung cùng phân khúc thì samsung ngon hơn , Hay đơ , treo loa v.v ... Ko vừa_long",1,4/4/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
1294,1294,"Đĩnh của công_nghệ , iphone 7 plus chơi game mượt_mà , camera chụp đẹp , wifi bắt sóng rất tốt ...",5,9/6/2017,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
1295,1295,Gần 1tháng trk t thấy pin k trâu mấy còn nhung cái khác thj cug ok chỉ thấy pin k trâu j mấy redmi thuoc thể loi pin trâu mà t thấy pin k trâu j mấy,3,5/4/2020,{BATTERY#Negative};{GENERAL#Neutral};
1296,1296,"Máy mượt , pin cũng trâu nhưng không hiểu sau khi cài nhạc ở mp3 làm nhạc chuông rồi khoảng 2-3 ngày là máy tự_động mất nhạc chuông thay vào đó là nhạc chuông mặc_định của điện_thoại . Mặc_dù không tắt nguồn và không khởi_động lại . có thử cài lại nhưng vẫn bị lại tình_trạng trên . Còn ngoài_ra là thấy máy khá ổn .",4,1/8/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
1297,1297,"mới mua lúc mới ra nay giảm chỉ con 13290 ss rớt_giá thê_thảm , xài cg ok pin it lên mạng xài tầm dc 2ngay , cảm_ứng như nhiu ng đánh_giá là k nhạy , điểm này hơi tệ phần chụp hình m thích dòng củ hơn j7 ro 7prime j8 chụp m thich hơn cá_nhân m cảm_thấy như z",4,22/03/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{PRICE#Negative};{GENERAL#Neutral};
1298,1298,"máy nhanh mạnh , thiêt kế đẹp , chụp hình xoá phông đẹp không bị lem , lúc đầu tưởng face id bất_tiện nhưng rất tiện_lợi",5,3/1/2019,{CAMERA#Positive};{FEATURES#Neutral};{PERFORMANCE#Positive};{DESIGN#Positive};
1299,1299,"máy xài mượt , không nóng máy , pin bền , xem phim sắc nét , chơi game ổn , chụp hình tạm ổn , thời_trang , nói_chung với giá tiền này xài rất đáng .",5,26/11/2019,{SCREEN#Positive};{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
1300,1300,"Mình mới mua tặng Ba , thấy mọi thứ khá ổn đinh , to pin trâu . xài mượt Ba khá ưng_ý : D",5,1 tuần trước,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
1301,1301,Điện_thoại sài vân tay đúng tệ . Mua được nữa năm chơi game thì ngày_càng lag . Mở bong_bóng zalo vs face nhắn_tin thì giật giật kinh_khủng . Quá tệ .,2,9/5/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
1302,1302,"thật_sự phải nói chiếc vivo u10 này quá ngon.Dưới 4 triệu mà có quá nhiều thứ ngon như con chip snap 665 , pin 5000 mah có sạc nhanh 18 W.Nói chung mọi người nên mua máy này",5,28/12/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
1303,1303,Ok ... màn_hình to . Xem phim ok .. sang chảnh . Sạc pin nhanh ok .. pin trâu .. nói_chung là hài_lòng .. nhân_viên tgdd nhiệt_tình .. tuyệt_vời ... @ @,4,7/10/2019,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1304,1304,"Có_thể nói đây là best choice trong tầm giá , hơn hẳn những thương_hiệu khác cùng phân khúc . Màn_hình to , MIUI 11 hiệu_ứng và độ mượt cao và ngày_càng hoàn_thiện hơn sau 2 bản cập_nhật . Pin trâu khỏi nói , trung_bình 9-10 h onscreen , bộ 4 camera đa tính_năng và thu sáng tốt , AI nhiều chế_độ khác nhau . Theo Mi 4 năm và luôn hài_lòng",5,21/04/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
1305,1305,Đổi 3 lần rồi mic nói làm người nghe nghe không rõ . Đổi nhiều cảm_thấy ngại luôn . Đổi điện_thoại khác thì bị mất 20% ,1,6/3/2020,{FEATURES#Negative};{SER&ACC#Neutral};
1306,1306,Mình dùng được 1 tuần và thấy mọi thứ đều ổn mà nhỉ chẳng bị lỗi gì cả Camera tầm này thì ổn rồi,5,11/4/2020,{CAMERA#Positive};{GENERAL#Positive};
1307,1307,"Sản_phẩm rất tốt giá hợp với túi_tiền , nhân_viên thân_thiện , rất hài lòng.Ai có nhu_cầu chơi game thì nên mua còn muốn pin trâu thì nên xem các sp khác .",5,19/08/2019,{BATTERY#Negative};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1308,1308,Có bản update mới_rồi . Cải_thiện hiệu_năng rõ_rệt . Tầm 6 triệu thì máy khá tốt .,5,18/04/2020,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
1309,1309,"Điện_thoại sử_dụng rất tốt , chụp ảnh đẹp , pin sài lâu , màu sơn rất bền màu , k bị nổ sơn , mình rất hài_lòng khi mua sp này",5,9/9/2018,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};
1310,1310,Ok tốt ổn trong tầm giá không tệ như các đánh_giá khác mượt pin trâu camera ổn sạc hơi chậm,4,7/7/2020,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
1311,1311,"Mọi thứ đều ổn trừ Wifi ra . Bắt wifi rất kém và thường_xuyên bị dis wifi . Các máy khác bên cạnh dùng wifi rất ổn , máy mình thì mất wifi liên_tục",2,9/11/2019,{FEATURES#Negative};{GENERAL#Positive};
1312,1312,Mọi thứ đều ok trừ game.mong anh sam sửa lỗi cho người tiêu dùng.như con m20 tui đã và đang sử_dụng mới mua ve là bị lỗi cảm_ứng suốt mới cập_nhật lại giờ đở rồi nhưng cấu_hình yếu quá gánh game không nổi.còn a70 thì cũng vậy chán anh sam quá có_lẽ sau_này tui sẽ về với apple vĩnh_biệt anh sam .... Bài viết từ a70 cùi bắp . !,3,6/5/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Negative};
1313,1313,"máy ngon , rất mượt ạ và cấu_hình đẹp và rẻ , những anh_chị đều rất tận_tâm . Em sẽ cho 5 sao . Em cảm_ơn < 3 < 3",5,16/03/2020,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
1314,1314,"Quá tệ , cảm_ứng như nhảy loạn_xạ , chưa bao_giờ mua điện_thoại tại tgdd mà thất_vọng như_vậy",1,10/1/2020,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};
1315,1315,Sản_phẩm rất tốt ạ . Nhưng sao mà nhanh hết pin wa 5000 pin mà sài 10 tiếng đồng_hồ đã hết ùi . Không bằng a3s bữa mình mua . còn lại cái gì cx OK . Nhân_viên rất zui zẻ và nhiệt_tình ạ chấm 10 điểm . Hihi . Mãi ủng_hộ TGDD ạ .,5,10/11/2019,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
1316,1316,"Xài rất ngon : ) ) Máy ko quá nóng khi max setting Pin lâu , sạc 30W thì khỏi bàn Cam rõ nét Đặt biệt nhân_viên rất nhiệt_tình : ) ) )",5,7/8/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
1317,1317,Cho mình xin đánh giá về 2 dòng_điện thoại Oppo reno 4 pro Và samsung note 10lite Mình đang muốn mua mà chưa biết chọn chiếc nào Xin ad đánh giá kỉ về 2 chiếc này giùm,5,1 tuần trước,{OTHERS};
1318,1318,Mới mua và trải_nghiệm sau một ngày máy ngoại_hình thiết_kế khá đẹp_mắt camera chụp hình đẹp loa nghe nhạc rất chất sạc pin đầy chỉ tầm 70 phút rất OK nói_chung cũng rất đáng mua trong tầm giá dưới 7 triệu game mượt không có hiện_tượng lax giật nếu xét trong tầm giá này không có con nào là đối_thủ vì,4,15/08/2020,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
1319,1319,sau khi mua sài dc 6 tháng thì chơi game như liên_quân pubg thì giật lag dc mấy tuần đầu chơi mượt vêg sau thì ngày_càng lag khi chơi game,1,26/04/2020,{PERFORMANCE#Neutral};{OTHERS};
1320,1320,"Mới mua trả_góp được một ngày . Ngoại_hình thấy máy đẹp , chắc_chắn . Về cập_nhật ngày bản vá mới nhất , tắt chế_độ hiệu_ứng_động , thấy máy rất mượt , cảm_ứng nhạy , chơi game với chip 720g rất mượt , không lag . Mình không chụp hình nhiều nhưng cũng chụp thử vài tấm thấy cũng được , chủ_yếu lưu lại khoảnh_khắc . Nhược_điểm : cảm_ứng vân tay đặt ở cạnh bên hơi bất_tiện khi cầm trái tay . Camera trước hơi to , thích kiểu pop-up hơn . Mở khoá cảm_ứng thỉnh_thoảng không hiển_thị icon , chỉ lên hình nền , nhưng làm lại thì được ngay . Tóm_lại với tầm giá chưa tới 6tr thì đây là một máy toàn_diện đáng mua tuy có vài lỗi nhỏ . Sắp tới khuyến_mãi ai còn lăn_tăn thì hãy nhanh tay , với 5,7 tr thì quá_đáng đồng_tiền .",5,13/08/2020,{CAMERA#Neutral};{FEATURES#Positive};{PERFORMANCE#Neutral};{DESIGN#Neutral};{PRICE#Positive};{GENERAL#Neutral};
1321,1321,Mọi thứ đều ok hết trừ 1 cái bị lỗi âm ảnh màn hình.đã đi bảo_hành 1 lần rồi . Mới sài đc 1 tuần thì bị lại,1,13/12/2019,{SCREEN#Negative};
1322,1322,Máy rất tốt trong tầm giá Camera ổn Pin trâu sạc nhanh Cấu_hình mượt_mà Thiết_kế đẹp chỉ tiết không dùng màn amoled Nói_tóm_lại không có gì để chê,5,5/2/2020,{SCREEN#Neutral};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
1323,1323,Máy xài êm . Hết bảo_hành rồi . Nhưng vẫn chưa có lỗi gì . Chụp hình xoá phông đẹp khỏi nói .,5,8/9/2018,{CAMERA#Positive};{GENERAL#Positive};{OTHERS};
1324,1324,"Máy dùng rất tốt mượt , pin 5000 mAh dùng rất lâu nhân_viên ĐMX phục_vụ nhiệt_tình và chu_đáo",5,19/07/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
1325,1325,"Mới mua hôm_qua . Sao máy sài nóng . Nhanh hết pin chơi trận liên_quân ko mở loa hết 6 , % . chán quá . Giờ lo mua biết làm_sao bây_giờ .",3,20/05/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
1326,1326,"Dùng tạm ổn nhưng thực_sự mà nói , máy rất kém bền . Mới đánh_rơi nhẹ 1 cái thôi mà màn_hình máy joy 3 của tôi đã nát bét hết màn_hình . Bây_giờ mới đang hs thôi mà báo_giá thay mh hết hơn 600k thì tiền đâu mà đủ .",2,19/03/2020,{DESIGN#Negative};{PRICE#Negative};{GENERAL#Neutral};
1327,1327,Sản_Phẩm như đb Chơi game pikachu lag hết cả máy . Máy nóng ra . Cầm thì nặng . Pin 5000 mà tưởng pin 2600 . Nãy_giờ mình nói Tới con SamSung Galaxy J2 pro còn con này mình không biết Xin cảm_ơn Đã đọc ....,3,2 tuần trước,{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};{OTHERS};
1328,1328,"Thật_sự là máy tốt , nhân_viên phục_vụ tốt , yên_tâm , tuy_nhiên hơi thất_vọng về chính_sách khách_hàng thân_thiết của tgdd , ko biết mang mác khách_hàng thân_thiết để làm gì , hy_vọng tgdd sẽ cải_thiện khâu này hơn , nếu không chắc cũng phải làm_khách hàng mới của bên khác về sau !",3,30/05/2020,{GENERAL#Positive};{SER&ACC#Neutral};
1329,1329,"Có bị giống không , 10 ngày đầu xài thay pin trâu lắm , xong rồi h nó tuột pin nhanh lắm , nó nhanh hơn mấy hôm trc",3,16/04/2020,{BATTERY#Neutral};{OTHERS};
1330,1330,E lại 1 lần nữa xl phiền đến a chị . Nhưng e thật_sự thấy sai_lầm khi mua máy này r . E muốn có lời giải_đáp . Bắt wifi thì giật . Chơi game như mấy cái máy cùi . Bắn pupg r là liên_quân . Freef cũng giật k bắn đc . Mai e pk lên thế_giới Di_Động coi là chứ e k thể bỏ 5tr ra mà dùng con máy thế_này đc,1,26/08/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Negative};
1331,1331,"Máy mới mua , màn_hình đẹp , cầm nắm tốt , camera lồi lên cũng nhiều : ( chụp thấy hk dc đẹp và sáng lắm vào ban_đêm , ban_ngày rõ , game chiến đã tay , pin thấy quảng_cáo 5000 mà sài cũng bình_thường như bao điện_thoại khác , phải_chi giá còn 4.5 5 tr là ổn : ( tiếc mua sớm quá",3,7/4/2020,{SCREEN#Positive};{CAMERA#Neutral};{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Negative};{OTHERS};
1332,1332,"noi chung mọi thứ ok trong tầm giá rồi , chỉ bị 1 số lổi vặt của fần mềm thôi , hàng vn còn mới ra_mắt nên chưa có kinh_nghiệm bằng máy tàu đã lâu rồi , cố_gắng nghe người dùng thì sẽ phát_triển để cạnh_tranh với máy tàu thôi ..",5,16/03/2020,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
1333,1333,Mk mua được hàng 1 tuần Pin_OK_Game cũng ổn Mỗi cái khi mk nhắn_tin bàn_phím tự chỉnh lại chữ khiến mình nhắn_tin lúc vội hơi khó_chịu chút Cam trước hơi ảo chút Vẫn tay nhung nc chung Theo tâm giá vậy là OK lắm Mk cho 4 sao là vì để chờ tg sử_dụng xem sao mk sẽ đánh_giá tiếp,4,20/06/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
1334,1334,Giá_trị tốt cho khoản tiền bỏ ra . Cầm_chắc tay và mẫu_mã đẹp . Sử_dụng khá mượt_mà .,5,1/5/2019,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
1335,1335,Mới mua mà Pin 4500 mà hao quá nhanh . Để qua đêm bay mất 4% trong khi đã tắt hết các ứng_dụng chạy ngầm vs mạng kết_nối r . Dùng liên_tục chắc đc 4h . Thấy thua cả con oppo f9 dùng đc hơn 1 năm r đẻ qua đêm ms hao có 2% - còn lại thì đều ổn máy ko nóng lắm,3,29/02/2020,{BATTERY#Negative};{PERFORMANCE#Neutral};{GENERAL#Positive};
