,index,comment,n_star,date_time,label
679,679,sản_phẩm tốt chất_lượng tốt mẫu_mã đẹp tôi rất thích nghe goi tôt mẫu đẹp .,5,14/08/2018,{FEATURES#Positive};{DESIGN#Positive};{GENERAL#Positive};
680,680,"Thiết_kế sang trong , đẹp_mắt , giá_thành bao tốt , chất_lượng sản_phẩm khá tốt , 100% tin_tưởng là hàng chính hãng",5,2/6/2018,{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
681,681,sài đc 1 tuần cảm_thấy ok rất tốt trong tầm giá.chơi game auto mượt pin cực trâu.mà chỉ có đa_nhiệm hơi kém . ói chung sản_phẩm ngon nên mua,5,23/04/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};
682,682,"Mình mua máy 3 tuần r , máy chạy khá ổn chỉ hôm bữa bị treo logo Samsung khởi_động lại thì bình_thường , với giá thế_này mà đòi_hỏi quá cao thì nên xài hàng china thôi ... Chụp hình rất tốt ...",5,27/07/2020,{CAMERA#Positive};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};
683,683,Mình mới mua còn vivo Y 30 . ngoại_hình đẹp loá nghe nhạc lớn . Chụp hình đẹp . Nói_chung mới xài nên chưa biết thế_nào . Neutot mình sẽ ủng_hộ vivo .,4,31/05/2020,{CAMERA#Positive};{FEATURES#Positive};{DESIGN#Positive};{SER&ACC#Positive};
684,684,Nói_chung là OK trong tầm giá ... Có nhiều tính_năng hay ... Cứ mua vễ xài đi rồi sẽ cảm_nhận đồng_tiền bỏ ra cũng xứng_đáng mà ...,5,10/4/2019,{FEATURES#Positive};{PRICE#Positive};{GENERAL#Positive};
685,685,"Sản_phẩm ngon trong tầm giá , nhưng bắt wiphai và sóng quá yếu còn những thứ khác ko có j để chê , và rất mong nhà vsmart nâng_cấp bản cập_nhật mơi để khắc_phục tình_trạng bắt sóng phải yếu",4,12/8/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
686,686,"Pin tụt nhanh quá , từ 1h sáng đến 6h sáng để không , khong mở mạng mà tụt gần 10% , như_vậy có bị lỗi gì k ạ ,",2,23/07/2020,{BATTERY#Negative};
687,687,"Pin từ 96% phát wf lướt fb , tiktok 4 tiếng còn 62% là ruột pin nhanh hay chậm ạ , sao màn hình có cảm_giác hơi vàng sao á",4,4 tuần trước,{SCREEN#Negative};{OTHERS};
688,688,nói_chung tầm giá này chọn samsung là hợp_lý . vì lâu_dài vẫn hơn nhiều các hãng trung_quốc . lần đầu kích_hoạt máy hơi chậm nhưng 1 lát sau ổn_định xài ngon lắm,4,1/1/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
689,689,"Mới mua hôm_nay , trải_nghiệm sản_phẩm mượt . Nhân_viên nhiệt_tình , vui_vẻ ở cửa_hàng tgdd Đông_Hải , Bạc_Liêu .",5,15/06/2020,{PERFORMANCE#Positive};{SER&ACC#Positive};
690,690,Sau vài ngày chải nghiệm thấy máy tốt pin cũng bình_thường chơi game ổn nhan viên TGDD nhiệt_tình vui_tính .,5,18/01/2020,{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
691,691,Mình mới dùng được 3 ngày . Thấy mọi thứ đều ổn ngoại trừ sóng sim 1 đúc được đúc không . Bật chết độ máy bay lên rồi tắt đi thì cột sóng lên bt .,4,14/07/2020,{FEATURES#Negative};{GENERAL#Positive};
692,692,Sau 1 tháng rưỡi dùng : PIN OK . Sóng hơi yếu hơn Huawei ( đang dùng Huawei phát WiFi ) . Camera quá xấu lại chụp quá chậm . Máy_Mi nói_chung hoạt_động không ổn_định .,3,9/8/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{GENERAL#Negative};{SER&ACC#Negative};
693,693,"Rất hao PIN , nói_chung ko hài_lòng chút nào về PIN . Pin 4500 mà thua pin samsung 3000 xa luôn . Rất bực_mình .",1,17/06/2020,{BATTERY#Negative};{GENERAL#Negative};
694,694,"Đã mua được 2 tuần và thấy chiếc điện_thoại này vô_cùng tệ , camera chụp xấu , không rõ nét , lên sáng không chân_thực . ( Thiết_kế 3 camera hình_như chỉ để làm màu , khả_năng lấy nét còn thua cả mấy dòng điện_thoại ghẻ 2 3 triệu ) . Cấu_hình thì xập_xệ , chơi PUBG giật lên giật xuống , xem youtube thì hình_ảnh cứ bể bể sao ấy . Chốt : đừng mua , với 9 triệu các bạn có_thể mua được một chiếc điện_thoại khác ngon hơn , hoặc nếu vẫn thích Samsung thì các bạn mua cũ lại note8 note9 s7e s8 xài là bao ổn_áp . Riêng mình thì mình sắp bán luôn con này rồi , tiếc tiền quá ....",1,15/11/2019,{SCREEN#Negative};{CAMERA#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
695,695,Dùng tạm thôi chứ con này cảm_ứng tệ ko mượt . Tiền nào của đó thôi . May là dùng a9 2018,2,19/11/2019,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Neutral};{OTHERS};
696,696,Camera chụp tệ quá còn lại rất ok . Chơi game mượt loa to . Nhìn_chung thấy ok chỉ bị camera thôi,4,1/10/2019,{CAMERA#Negative};{FEATURES#Positive};{GENERAL#Positive};
697,697,"Nếu ai xem bình_luận này thì đừng bao_giờ mua . Mình mua sài đúng 7 ngày đem trả mất 20% . Pin quá tồi so với dung_lượng 4000 mAh , camera cự tệ lúc mở được lúc k lên . Nói_chung là quá thất_vọng .",1,8/11/2019,{CAMERA#Negative};{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
698,698,"Thất_vọng về wifi . Mới mua buổi chiều nay . Mọi thứ coi như ok . Nhưng wifi thì gần như ko vào đc . Ko khác gì đèn nháy , lúc có lúc ko . Tần_số là 1s . Nản ...",3,5/3/2020,{FEATURES#Negative};{GENERAL#Positive};
699,699,"Dùng 9tháng đùng_một_cái sạc ko vào pin , gữi bảo_hành thì bảo bị nước vào cổng sạc chi_phí hết 620k . Trông khi dùng rất kỹ ko đi mưa hay đem vào nhà_vệ_sinh thế quái nào lại vô nước cổng sạc Dùng như_vậy với 4 cái điện_thoại rồi thì cái này lần đầu_tiên bị Các bạn cân_nhắc khi mua nhé",3,1 tuần trước,{BATTERY#Negative};{GENERAL#Neutral};{SER&ACC#Neutral};{OTHERS};
700,700,Ae cho hỏi có bị mất sạc nhanh không.làm thế_nào để khắc_phục . em mua được 6 tháng nhưng bị mất sạc nhanh.sạc không vô pin.mấy lần đầu sài im hơi bị thất vongk về sản_phẩm ... nhờ các cao_nhân chỉ khắc_phục giúp emmmmm,1,30/06/2020,{BATTERY#Negative};{GENERAL#Neutral};
701,701,"Mọi thứ đều ổn mỗi cái wifi thỉnh_thoảng bị mất kết_nối và phản_hồi chậm , còn lại máy mượt , mình không chơi game",4,28/11/2019,{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
702,702,Mình thấy mọi thứ cũng tạm ổn nhưng khi có cuộc_gọi đến máy đổ chuông rất ít nên nhiều khi không kịp lấy điện_thoại ra để nghe nữa,3,19/05/2020,{FEATURES#Negative};{GENERAL#Neutral};
703,703,"Mới mua được 1 ngày . Đt mướt , camera được , pin trâu . Loa ngoài nhỏ , nhân_viên rất tận_tâm và nhiệt_tình .",3,11/7/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};{SER&ACC#Positive};{OTHERS};
704,704,"Máy nóng bất_thường , pin tuột quá nhanh trong khi chỉ mới mua 1 ngày , lần đầu sạt 10 tiếng khi rút ra vài phút sau tuột mất 2% pin ....",1,5/6/2019,{BATTERY#Negative};{PERFORMANCE#Negative};
705,705,"Máy nghe nhạc loa to rõ , cam chụp ảnh cũng ok , chiến game mượt_mà mình rất hài_lòng , sản_phẩm quá tốt trong tầm giá .",5,2/8/2020,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
706,706,"mới mua chưa dc 1 tháng , pin sài thì ok , mà hay bị loạn cảm_ứng nhảy tùm_lum , reset máy lại sài ok được 1 ngày bị nữa.rất hối_hận vì mua dt này",1,23/09/2019,{FEATURES#Negative};{BATTERY#Positive};{GENERAL#Negative};
707,707,"mua dt này cách đây 2 tháng , và đã đổi cái này là cái thứ 2 , cái đầu mua bị lỗi mạng chậm và k gửi dc ảnh 64 mp , đổi sang cái thứ 2 thì khi xài dc gần tháng thì bắt_đầu lại là lỗi wifi , full sóng mà chơi game thì chập_chờn nên lag , và đặc_biệt là anh_em nào làm tài_xế hay thường nghe tai nghe Bluetooth để nói_chuyện điện_thoại thì k nên mua cái này , vì tai nghe Bluetooth khi nói_chuyện với người khác , thì họ không nghe dc tiếng mình nói đâu nó rất nhỏ",1,22/03/2020,{FEATURES#Negative};{OTHERS};
708,708,"Đã dùng đc 2 tháng , máy khá ngon , chạy mượt , pin ổn , nhiệt chỉ hơi nóng thôi , chụp hình thì mau nóng , hình chụp ổn chỉ là chế_độ zoom quá chán , hình chụp rồi zoom lên dc có xíu ( chak kêu ngta zo trình sửa ảnh zoom hay dùng pc zoom ? ? ? ) , Lạ nữa là đôi_khi một ngày mới chưa chụp tấm nào thì nút xem hình đã chụp ở màn_hình chụp hình k hoạt_động ( hiện màu xám ) .",4,15/06/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
709,709,Máy k nóng pin trâu.máy mượt tâm 4 tr qua ok.mọi người nên mua . 5 sao luôn,5,13/04/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
710,710,Tính mua thêm máy này sài . Thấy đánh_giá của các bạn lỗi nhiều woa . Nên thôi mua máy khác vậy . Cam ơn chia_sẻ của anh_em hội làng nhe,3,4/8/2020,{OTHERS};
711,711,"Máy chỉ được cái màn_hình 120Hz còn lại đều tệ . Hiệu_năng rất rất kém , chắc chỉ bằng snap 720G nhưng lại nóng rang và hao pin cực_kì . Samsung sắp đến ngày tàn vì mãi ôm cái exynos này . Mua con này 20tr và thấy chỉ đáng 10tr . Khuyên mọi người nên mua các dòng khác VD : note 10 lite snap 855 hoặc mua bản s20 ultra snap 865 .",1,9/8/2020,{SCREEN#Positive};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
712,712,"Máy lên adr10 nên đa_nhiệm rất kém , vào fb xem video xong thoát ra phải load lại từ đầu , mở đa_nhiệm 2 app nhẹ cùng lúc cũng phải load lại , fb vs YouTube còn giật lag chứ đừng nói là game",2,2 tuần trước,{PERFORMANCE#Negative};
713,713,"sản_phẩm tốt trong tầm giá , camera sau hơi lồi , camera chụp đẹp , chiến game mượt wifi tốt , nói_chung là ok < 3",5,21/07/2019,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Positive};
714,714,"Mình mua sài đc gần 1 tháng gọi Zalo thì bị nhiễu sóng kêu rít rít chói tai , ra TGDD đổi cho cái mới vẫn bị , giờ ko biết sao luôn . Pin khoẻ , camera OK , chỉ có Zalo bị , mà mình sài Zalo thường_xuyên nên ko thể sài đại dc",4,2/7/2020,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};
715,715,"Vừa mua hôm chủ_nhật sau gần 3 năm xài note 4 , cảm_giác là máy rất mượt_mà , kiểu_dáng đẹp , chụp hình tạm ổn , nghe nhạc tạm ổn , chơi game mượt ( Chỉ khi chơi game cực nặng như Ark thì hơi lag ) .",5,14/05/2019,{CAMERA#Neutral};{FEATURES#Neutral};{PERFORMANCE#Neutral};{DESIGN#Positive};
716,716,M mua đc 9th rồi dùng ok mà.Còn máy_ảnh hình chụp rất thật k thích_hợp cho các bạn hay seo phì.kkk ... Pin dùng cũng đc lâu,4,12/8/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};
717,717,"Sản_phẩm rất tốt , từ thiết_kế đến hiệu_năng . Phần_mềm được hỗ_trợ dài nên giảm các tình_trạng lỗi đáng_kể so với các đời trước . Dịch_vụ sản_phẩm tuyệt_vời",5,17/06/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
718,718,"Các bác dùng làm_sao ấy chứ ... e dùng thấy ổn mà , vs lại đợt này nhà mạng đang bóp băng_thông nên đôi_lúc đứng hay chậm là do mạng thôi.chứ e dùng cả tuần rồi chả thấy hiện_tượng gì cả , pin đủ dùng trong 1 ngày là ok rồi , cam chụp cũng đẹp mà , đt tầm trung mà các bác cứ đi so_sánh vs hàng cận cao_cấp và cao_cấp thỳ bảo sao k thấy hụt hững , tất_cả đều ổn",5,22/03/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};{OTHERS};
719,719,Mấy bạn ơi .. mạng là do ở những nới phũ sóng hay sóng mạnh nhé ... k phải do mạng 4g yếu đâu ... máy ngon vậy là ok r,5,19/02/2020,{FEATURES#Neutral};{GENERAL#Positive};
720,720,"Với sản_phẩm này sẽ thích_hợp với người chỉ đọc báo , xem phim . Nếu quay video hoặc edit video với độ xử_lý nhanh thì không nên mua",5,7/5/2020,{OTHERS};
721,721,"Mình mua sp dc hơn 1 tháng . Nói_chung dùng mượt , nhạy , màn_hình đẹp , cam tốt nhưng pin yếu quá . Hy_vọng bản cập nhất sắp tới sẽ cải_thiện thời_lượng pin dc tốt hơn .",4,14/04/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
722,722,"Hàng chất_lượng . Với 1 con tầm trung như thế_này thì hết_ý . Pin trâu , loa good , bộ_nhớ tầm khủng , đáng đồng_tiền_bát_gạo . Nhân_viên TGDD tư_vấn nhiết tình . Ủng_hộ dài_dài",5,16/04/2020,{FEATURES#Positive};{BATTERY#Positive};{STORAGE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
723,723,"Mình trải_nghiệm được ba ngày rồi , từ cấu_hình camera rất tốt , máy không NÓNG giống như các review đã nói , khả_năng gamming rất tốt bật đồ_hoạ cao nhất mà chiến , không lag , fps 57-60 ( cấu_hình mạnh nhất trong tầm giá để chơi game ) , cam tạm đẹp nhưng rất ok trong tầm giá này . Sạc nhanh 18W trong hơn 1 tiếng tí là đầy pin , pin 4500mAh thì trâu khỏi bàn rồi . Tác_vụ mượt . Loa lớn , bắt sóng wifi , 4g cũng rất tốt . Nhân_viên tại TGDD quốc_lộ 1 Cai_Lậy rất nhiệt_tình .",5,15/02/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{SER&ACC#Positive};{OTHERS};
724,724,"Bat song wifi yếu , con lai thì cũng tuong đối ổn , sát ben modem mà dc có 1 gạch",2,2 tuần trước,{FEATURES#Negative};{GENERAL#Neutral};
725,725,"Đánh_giá sau gần 20 ngày sử_dụng . Mọi thứ đều ổn , chụp hình đẹp , camera sắc nét chân_thật , không biết co hao pin không chứ 1 ngày sạc 3 lần bằng củ sạc siêu_tốc 45w chắc từ 20% lên 80 tầm hơn nửa tiếng game chiến mượt mọi thứ vẫn ổn nhưng có 1 điểm trừ không biết là do máy hay do phần_mềm chứ mình sài fb nhiều mỗi lần vào fb trả_lời cmt thì toàn là không thành_công hầu_như ngày nào củng bị , đã đem máy đi đổi chưa sài nên chưa biết , được cái nhân_viên tư_vấn nhiệt_tình .",4,13/09/2019,{CAMERA#Positive};{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
726,726,"Redmi note 8 pro bảo sạc nhanh 2h sao mình sạc tận 4h30 phút mới đầy pin là sao , , mới mùa đc 2 ngày có được đổi máy mới không",3,6/11/2019,{BATTERY#Negative};{OTHERS};
727,727,Sài chưa được 1 tháng thì lỗi camera k lấy nét đc . thêm tháng nữa rơi nhẹ 20cm bể kính lưng .,1,11/3/2020,{CAMERA#Negative};{DESIGN#Negative};
728,728,Cảm ứng còn đơ .. để xài 1 2 ngày xem sao.chơi game thi ok ...................,4,15/07/2019,{FEATURES#Negative};{PERFORMANCE#Positive};
729,729,Xin tự giới_thiệu tôi là người rất dễ đổi điện_thoại do lỗi vặt của các chip mediatek hay do các dòng rồng đầu 4 ko đáp_ứng các tác_vụ tốt . Nhưng bé này xài rất mượt hơn cả mấy tầm trung mà mik từng sử_dụng trc đây ( oppo a 5s ) mọi thứ đều tốt tuy thỉnh_thoảng hơi lag khung hình nhưng tạm chấp_nhận đc tương_đối toàn_diện thì máy ổn trên cả exellent,5,21/02/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};{OTHERS};
730,730,"Mình mua được gần 2 tháng , với tầm giá này là ok rồi.pin khoẻ , cảm_ứng mượt.mỗi tội là độ sáng hơi yếu .",5,1/6/2020,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};{OTHERS};
731,731,"Mình mới mua máy được một ngày sử_dụng thì thất bắt wifi kém , cảm_ứng có lúc chậm có lúc nhảy lung_tung , âm_thanh phải để maximum mới nghe rõ , điều_chỉnh nhỏ 1 tý thì âm_thanh nhỏ đi rất nhiều chứ ko phải hơi nhỏ lại . Để 2/3 âm_lượng là khỏi nghe được gì luôn .",1,29/04/2019,{FEATURES#Negative};
732,732,Sản_phẩm Samsung còn bị lỗi nhiều quá . Điện_thoại rất là nóng . Vừa nóng_mặt trước vừa nóng_mặt sau luôn,1,7/1/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};
733,733,Sp khá mượt chơi game k bị lag nói_chung ok mình mua số cũ gần 4tr sử_dụng đc vài bữa củng khá ổn hiện_tại chưa có vđ gì,4,7 ngày trước,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
734,734,Sản_phẩm tốt mới mua về tối hôm_qua còn đang quá_trình trãi nghiệm . Bạn Trang @ tư_vấn rất nhiệt_tình,5,13/07/2019,{GENERAL#Positive};{SER&ACC#Positive};
735,735,Sp rất tốt . Dùng mượt chụp ảnh đẹp . Pin khoẻ . Dùng được 5 6 tháng rùi vẫn thấy khá là oki,5,7/7/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
736,736,Hai nút hai bên jack tai nge chức_năng là gì vậy mọi người ? Sử_dụng mà k bít chức_năng luôn !,5,17/06/2019,{FEATURES#Neutral};
737,737,Tuyệt_vời quá luôn ý . Đã là 1 tín_đồ mê dòng đt oppo lâu lắm rồi . Ưng từ cái màn_hình đến các chứng năng của máy . Nhất_là camera trước và sau phải gọi là tuyệt_phẩm . Mê quá ! ! ! ! ! ! ! ! ! ! ! !,5,24/12/2019,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{GENERAL#Positive};{SER&ACC#Positive};
